var,region_i,region_j,n_i,n_j,nABCD,abs_SMD,IQR_pooled,skew_i,skew_j,mean_i,mean_j,sd_i,sd_j
sysbp,9,16,3123,1231,0.17122854646470087,0.4723105153720162,32,0.29216998641521147,0.04147831253966813,125.71789945565162,136.5272136474411,23.333586698834797,21.708655468036877
sysbp,10,11,1717,2491,0.04205698172126705,0.10404505718664733,32,0.043049599674489215,0.2511798290243607,128.47000582411184,126.00200722601365,23.698668061526345,23.735498552837583
sysbp,10,12,1717,4352,0.03930411674841659,0.1014432711509614,32,0.043049599674489215,0.2771253280864839,128.47000582411184,126.07743566176471,23.698668061526345,23.54044087822986
sysbp,10,13,1717,2297,0.032648703768898946,0.07455677589768404,31,0.043049599674489215,0.3622979485365542,128.47000582411184,130.22899434044405,23.698668061526345,23.513021347741727
sysbp,10,14,1717,3437,0.020672870312925983,0.004488736180019569,33,0.043049599674489215,0.49158025714138326,128.47000582411184,128.58073901658423,23.698668061526345,25.139765568544103
sysbp,10,15,1717,2576,0.020931798524472755,0.026066041856113834,31,0.043049599674489215,0.3831690848897345,128.47000582411184,127.85209627329192,23.698668061526345,23.710115400456424
sysbp,10,16,1717,1231,0.122742024559138,0.3520144464455262,33.25,0.043049599674489215,0.04147831253966813,128.47000582411184,136.5272136474411,23.698668061526345,21.708655468036877
sysbp,11,12,2491,4352,0.010418617623936394,0.003194546593736482,30,0.2511798290243607,0.2771253280864839,126.00200722601365,126.07743566176471,23.735498552837583,23.54044087822986
sysbp,11,13,2491,2297,0.06915856398833407,0.17888957108344605,31,0.2511798290243607,0.3622979485365542,126.00200722601365,130.22899434044405,23.735498552837583,23.513021347741727
sysbp,11,14,2491,3437,0.04057050282092054,0.1049993588487119,32,0.2511798290243607,0.49158025714138326,126.00200722601365,128.58073901658423,23.735498552837583,25.139765568544103
sysbp,11,15,2491,2576,0.029104166010837762,0.07798846886070564,32,0.2511798290243607,0.3831690848897345,126.00200722601365,127.85209627329192,23.735498552837583,23.710115400456424
sysbp,11,16,2491,1231,0.16081492812867926,0.4559320404627588,33,0.2511798290243607,0.04147831253966813,126.00200722601365,136.5272136474411,23.735498552837583,21.708655468036877
sysbp,12,13,4352,2297,0.06719676675097624,0.17642953532424985,31,0.2771253280864839,0.3622979485365542,126.07743566176471,130.22899434044405,23.54044087822986,23.513021347741727
sysbp,12,14,4352,3437,0.03940265329535901,0.10319010546209023,32,0.2771253280864839,0.49158025714138326,126.07743566176471,128.58073901658423,23.54044087822986,25.139765568544103
sysbp,12,15,4352,2576,0.028695654936238133,0.0751858036880094,31,0.2771253280864839,0.3831690848897345,126.07743566176471,127.85209627329192,23.54044087822986,23.710115400456424
sysbp,12,16,4352,1231,0.16033286785792897,0.45141012432091776,33,0.2771253280864839,0.04147831253966813,126.07743566176471,136.5272136474411,23.54044087822986,21.708655468036877
sysbp,13,14,2297,3437,0.03816472543413822,0.06727262467016416,33,0.3622979485365542,0.49158025714138326,130.22899434044405,128.58073901658423,23.513021347741727,25.139765568544103
sysbp,13,15,2297,2576,0.04084399503250937,0.10064174169129024,32,0.3622979485365542,0.3831690848897345,130.22899434044405,127.85209627329192,23.513021347741727,23.710115400456424
sysbp,13,16,2297,1231,0.10970191991555643,0.275034480295326,30,0.3622979485365542,0.04147831253966813,130.22899434044405,136.5272136474411,23.513021347741727,21.708655468036877
sysbp,14,15,3437,2576,0.018331038368426752,0.029695031256084577,32,0.49158025714138326,0.3831690848897345,128.58073901658423,127.85209627329192,25.139765568544103,23.710115400456424
sysbp,14,16,3437,1231,0.1258948472931919,0.32725249826714786,34,0.49158025714138326,0.04147831253966813,128.58073901658423,136.5272136474411,25.139765568544103,21.708655468036877
sysbp,15,16,2576,1231,0.13962858015594806,0.3758371733476544,32,0.3831690848897345,0.04147831253966813,127.85209627329192,136.5272136474411,23.710115400456424,21.708655468036877
age,1,2,2188,2952,0.05380814760891369,0.15980171883117356,18.215000000000003,-0.04894879565577479,-0.3073846644575668,60.46918647166362,62.35276524390244,12.026568090508135,11.606219806435448
age,1,3,2188,2030,0.06671729664406993,0.19895127237347013,17.866999999999997,-0.04894879565577479,-0.21795287018783976,60.46918647166362,62.846324137931035,12.026568090508135,11.863444896511986
age,1,4,2188,2876,0.014604546101761288,0.022966302067238542,18.5,-0.04894879565577479,-0.1360058424693836,60.46918647166362,60.7478814325452,12.026568090508135,12.216754316886064
age,1,5,2188,1909,0.024848872539215378,0.03035590017545074,18.429999999999993,-0.04894879565577479,-0.256369879029101,60.46918647166362,60.10342954426401,12.026568090508135,12.074568095668946
age,1,6,2188,1585,0.02979417180144171,0.004686608696892929,17.78099999999999,-0.04894879565577479,-0.16440624363335965,60.46918647166362,60.524175394321766,12.026568090508135,11.31566177811944
age,1,7,2188,3150,0.013758502636817578,0.03981418627956096,18.842000000000006,-0.04894879565577479,-0.13023023876754128,60.46918647166362,59.987805396825394,12.026568090508135,12.135027549917329
age,1,8,2188,2916,0.017593190574367076,0.018894488816413986,18.369500000000002,-0.04894879565577479,-0.17298059250793074,60.46918647166362,60.24141392318244,12.026568090508135,12.076239749110998
age,1,9,2188,3123,0.01676467947583599,0.022596201643237737,18.147999999999996,-0.04894879565577479,-0.1669316537612197,60.46918647166362,60.738540505923794,12.026568090508135,11.845330324763552
age,1,10,2188,1717,0.0432827902855825,0.13352640535878774,18.577999999999996,-0.04894879565577479,-0.09843691636861651,60.46918647166362,58.86704135119394,12.026568090508135,11.963120152893982
age,1,11,2188,2491,0.027449404385156844,0.08469975912147455,18.85600000000001,-0.04894879565577479,-0.06732637580752293,60.46918647166362,61.498069450020076,12.026568090508135,12.252570093723213
age,1,12,2188,4352,0.017481208114130058,0.052050868509333145,18.529750000000007,-0.04894879565577479,-0.10463432933376221,60.46918647166362,61.09587683823529,12.026568090508135,12.046685490434438
age,1,13,2188,2297,0.03786258998872762,0.06783837293806835,17.506999999999998,-0.04894879565577479,-0.3435979239718021,60.46918647166362,61.263631258162825,12.026568090508135,11.40198710180082
age,1,14,2188,3437,0.015295529537350451,0.03860183860705305,18.327999999999996,-0.04894879565577479,-0.11659307085709245,60.46918647166362,60.92851905731743,12.026568090508135,11.817483570099421
age,1,15,2188,2576,0.013746820780827862,0.029202315126202295,18.564749999999997,-0.04894879565577479,-0.12254007301270839,60.46918647166362,60.822283385093165,12.026568090508135,12.146193843422383
age,1,16,2188,1231,0.049050196039508186,0.10943453913787561,18.081500000000005,-0.04894879565577479,-0.37235804779991577,60.46918647166362,61.74232818846466,12.026568090508135,10.90060150564581
age,2,3,2952,2030,0.018188131750922702,0.04214236786877394,16.800999999999995,-0.3073846644575668,-0.21795287018783976,62.35276524390244,62.846324137931035,11.606219806435448,11.863444896511986
age,2,4,2952,2876,0.04877145036311342,0.13473492465912562,17.757999999999996,-0.3073846644575668,-0.1360058424693836,62.35276524390244,60.7478814325452,11.606219806435448,12.216754316886064
age,2,5,2952,1909,0.06527707963219359,0.19074539654567943,17.351999999999997,-0.3073846644575668,-0.256369879029101,62.35276524390244,60.10342954426401,11.606219806435448,12.074568095668946
age,2,6,2952,1585,0.055259780303096556,0.15893088184841583,16.913999999999994,-0.3073846644575668,-0.16440624363335965,62.35276524390244,60.524175394321766,11.606219806435448,11.31566177811944
age,2,7,2952,3150,0.06603808343334575,0.19903475710239346,18.15250000000001,-0.3073846644575668,-0.13023023876754128,62.35276524390244,59.987805396825394,11.606219806435448,12.135027549917329
age,2,8,2952,2916,0.061131983134600484,0.17829167396054804,17.57,-0.3073846644575668,-0.17298059250793074,62.35276524390244,60.24141392318244,11.606219806435448,12.076239749110998
age,2,9,2952,3123,0.047913874093887573,0.13761799730028584,17.328000000000003,-0.3073846644575668,-0.1669316537612197,62.35276524390244,60.738540505923794,11.606219806435448,11.845330324763552
age,2,10,2952,1717,0.0978844172188988,0.2969426889305299,17.875,-0.3073846644575668,-0.09843691636861651,62.35276524390244,58.86704135119394,11.606219806435448,11.963120152893982
age,2,11,2952,2491,0.03348879403955389,0.07178475870363027,17.975999999999992,-0.3073846644575668,-0.06732637580752293,62.35276524390244,61.498069450020076,11.606219806435448,12.252570093723213
age,2,12,2952,4352,0.038987442520656466,0.10588206020114665,17.94699999999999,-0.3073846644575668,-0.10463432933376221,62.35276524390244,61.09587683823529,11.606219806435448,12.046685490434438
age,2,13,2952,2297,0.033544377783114844,0.09456507211955444,16.523999999999994,-0.3073846644575668,-0.3435979239718021,62.35276524390244,61.263631258162825,11.606219806435448,11.40198710180082
age,2,14,2952,3437,0.043442061900190454,0.12151912283095849,17.555,-0.3073846644575668,-0.11659307085709245,62.35276524390244,60.92851905731743,11.606219806435448,11.817483570099421
age,2,15,2952,2576,0.046049512189478,0.12903594637434707,17.72274999999999,-0.3073846644575668,-0.12254007301270839,62.35276524390244,60.822283385093165,11.606219806435448,12.146193843422383
age,2,16,2952,1231,0.02639159873220219,0.053532227204489885,16.679999999999993,-0.3073846644575668,-0.37235804779991577,62.35276524390244,61.74232818846466,11.606219806435448,10.90060150564581
age,3,4,2030,2876,0.06035778693241038,0.17382972628131654,17.412,-0.21795287018783976,-0.1360058424693836,62.846324137931035,60.7478814325452,11.863444896511986,12.216754316886064
age,3,5,2030,1909,0.08131381059518049,0.2292196625937921,16.875000000000007,-0.21795287018783976,-0.256369879029101,62.846324137931035,60.10342954426401,11.863444896511986,12.074568095668946
age,3,6,2030,1585,0.07135344808339175,0.19972955754875907,16.288999999999994,-0.21795287018783976,-0.16440624363335965,62.846324137931035,60.524175394321766,11.863444896511986,11.31566177811944
age,3,7,2030,3150,0.08040857686237368,0.23762892317771128,17.806999999999988,-0.21795287018783976,-0.13023023876754128,62.846324137931035,59.987805396825394,11.863444896511986,12.135027549917329
age,3,8,2030,2916,0.07559863648357613,0.21726837910624003,17.241999999999997,-0.21795287018783976,-0.17298059250793074,62.846324137931035,60.24141392318244,11.863444896511986,12.076239749110998
age,3,9,2030,3123,0.06240393235327794,0.17783498324530164,17.008000000000003,-0.21795287018783976,-0.1669316537612197,62.846324137931035,60.738540505923794,11.863444896511986,11.845330324763552
age,3,10,2030,1717,0.11422062354959146,0.334134606523122,17.422000000000004,-0.21795287018783976,-0.09843691636861651,62.846324137931035,58.86704135119394,11.863444896511986,11.963120152893982
age,3,11,2030,2491,0.03988651140462984,0.1116159735078978,17.65599999999999,-0.21795287018783976,-0.06732637580752293,62.846324137931035,61.498069450020076,11.863444896511986,12.252570093723213
age,3,12,2030,4352,0.04971105350462909,0.1460079274489988,17.682999999999993,-0.21795287018783976,-0.10463432933376221,62.846324137931035,61.09587683823529,11.863444896511986,12.046685490434438
age,3,13,2030,2297,0.0493409972877553,0.1361953666981126,16.07050000000001,-0.21795287018783976,-0.3435979239718021,62.846324137931035,61.263631258162825,11.863444896511986,11.40198710180082
age,3,14,2030,3437,0.055764878573224284,0.1620511194301792,17.250000000000007,-0.21795287018783976,-0.11659307085709245,62.846324137931035,60.92851905731743,11.863444896511986,11.817483570099421
age,3,15,2030,2576,0.0582878038304265,0.16835573006675722,17.422000000000004,-0.21795287018783976,-0.12254007301270839,62.846324137931035,60.822283385093165,11.863444896511986,12.146193843422383
